sentence,num_words,google_language,stopwords_language,book_name
"Vartuin kauneudessa, suloissa ja kyvyiss?, ilojen keskell?,  her?tt?en kaikessa ymp?rist?ss?ni kunnioitusta ja suuria toiveita.",15,{'fi': 0.9999958299196086},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Her?tinp? lis?ksi rakkauttakin.,3,{'fi': 0.9999963008340486},{},candide
Rintani alkoi py?risty?.,3,{'fi': 0.999997202440259},{},candide
Ja mik?  rinta tosiaan!,5,{'fi': 0.9999950278352993},{'finnish': 1},candide
"Valkoinen, kiinte? ja kauniisti muovailtu kuin  konsanaan medicil?isen Venuksen.",10,{'fi': 0.9999973311633901},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Ja mitk? silm?t!,3,{'fi': 0.9999964237873489},{'finnish': 1},candide
Mitk? silm?luomet  ja ihanat mustat ripset minulla oli!,9,{'fi': 0.9999946803888683},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Millainen tuli leimusikaan  molemmista silm?terist?ni!,6,{'fi': 0.9999977735021278},{},candide
"Sen rinnalla himmeniv?t itse taivaan  t?hdet, kuten sanoivat kaikki runoilijat, jotka minut n?kiv?t.",14,{'fi': 0.9999959838684549},{'finnish': 3},candide
"Kamarineitsyeet, jotka pukivat p??lleni ja riisuivat ylt?ni,  joutuivat suoranaiseen hurmaustilaan katsellessaan minua edest? ja  takaa ja kaikki miehet olisivat tahtoneet olla heid?n sijassaan.",25,{'fi': 0.9999953330112215},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Jouduin kihloihin er??n Massa-Carraran ruhtinassukuun kuuluvan  prinssin kanssa.,9,{'fi': 0.9999967680282946},{'finnish': 1},candide
Ja millaisen prinssin kanssa!,4,{'fi': 0.9999981805352323},{'finnish': 1},candide
"H?n oli yht? kaunis  kuin min?kin, koko h?nen olemuksensa oli vain sulaa lempeytt? ja  rakastavaisuutta, h?nell? oli s?ken?iv? ?ly ja rakkaudesta palava  syd?n; ja min? rakastin h?nt? niinkuin tavallisesti ensim?ist? kertaa  rakastetaan, ep?jumaloivasti, kiihkoisasti.",38,{'fi': 0.9999973089288033},"{'norwegian': 1, 'finnish': 7, 'dutch': 1}",candide
H?it?mme jo valmistettiin.,3,{'fi': 0.9999987533138919},{'danish': 1},candide
"Ja siin?k?s n?htiin komeutta, ennen  kuulumatonta prameutta: lakkaamattomia juhlia, karuselleja,  opera-buffoja, ja koko Italia sepitteli minulle sonetteja, joissa  tosin ei ollut ainoatakaan kelvollista.",26,{'fi': 0.9999934353472066},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"Onneni p?iv? oli jo aivan  l?hell?, kun muuan vanha markiisitar, joka oli ollut minun prinssini  rakastajatar, kutsui h?net kotiinsa suklaata juomaan; tuskin kaksi  tuntia sen j?lkeen kuoli h?n hirvitt?viin kouristuksiin.",33,{'fi': 0.9999943422383515},"{'danish': 1, 'finnish': 8, 'norwegian': 1}",candide
Mutta t?m?kin on viel? aivan mit?t?n juttu.,7,{'fi': 0.9999987941807906},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"?itini, joka oli  ep?toivoissaan, joskin paljon v?hemm?n murheellinen kuin min?,  tahtoi, ett? joksikin aikaa riist?ytyisimme irti tuosta murheellisia  muistoja her?tt?v?st? olinpaikastamme.",24,{'fi': 0.9999967274499656},{'finnish': 6},candide
"H?nell? oli hyvin kaunis  maatila Gaetan l?hell? ja me astuimme siis er??seen sinne menev??n  kaleeriin, joka oli kullattu niinkuin Pyh?n Pietarin alttari  Roomassa.",26,{'fi': 0.9999979906061793},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 4, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"Mutta tuskin olimme p??sseet ulos satamasta, kun  marokkolainen kaapparilaiva alkoi ahdistaa laivaamme ja saavutti sen.",16,{'fi': 0.9999970719120302},"{'norwegian': 2, 'finnish': 4, 'dutch': 1}",candide
Meid?n sotilaamme puolustautuivat niinkuin ainakin paavin asemiesten  sopii: he heitt?ytyiv?t kaikki polvilleen ja luovuttivat pois aseensa  rukoillen merirosvoilta synninp??st??.,21,{'fi': 0.9999980455222495},"{'dutch': 1, 'spanish': 1, 'finnish': 2, 'english': 1, 'norwegian': 1}",candide
"K?denk??nteess? riisuttiin heid?t kaikki alastomiksi niinkuin apinat,  samoin my?s ?itini, hovineitsyeemme ja minutkin.",14,{'fi': 0.9999968067824654},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"T?ytyi suorastaan  ihailla sit? k?tevyytt?, mill? n?m? herrat osasivat vapauttaa ihmiset  heid?n vaatteistaan.",15,{'fi': 0.999998538892402},{'finnish': 4},candide
"Mutta mik? viel? enemm?n ihmetytti minua,  oli se, ett? he tutkivat meit? kaikkia viel? alastominakin hyvin  tarkoin.",19,{'fi': 0.999996324232844},"{'italian': 1, 'spanish': 2, 'french': 1, 'portuguese': 1, 'finnish': 7, 'english': 1}",candide
"T?m? toimitus tuntui minusta hyvin kummalliselta; mutta koko  maailma on t?ynn? ihmett? sille, joka ei ole k?ynyt kotinurkkiaan  kauempana.",21,{'fi': 0.9999979458690467},"{'finnish': 7, 'english': 1, 'french': 1}",candide
"Pian tulin tiet?m??n, ett? he t?m?n menettelyn avulla  tahtoivat tutkia, olimmeko ehk? k?tkeneet joitakin timantteja; t?m?  tapa on ohut k?yt?nn?ss? ammoisista ajoista alkaen kaikkien niiden  sivistyneiden kansojen keskuudessa, jotka harjoittavat merirosvoutta.",34,{'fi': 0.999999446888132},"{'spanish': 1, 'finnish': 7, 'english': 2, 'french': 1}",candide
"My?skin olen kuullut, ett? herrat maltalais-ritarit eiv?t koskaan  j?t? sit? tekem?tt?, kun he ovat vanginneet jonkun turkkilaisen tai  turkittaren.",21,{'fi': 0.9999961995020972},"{'spanish': 1, 'finnish': 8, 'english': 1, 'norwegian': 1}",candide
"T?m? on yleinen ihmis-oikeuden laki, jota ei viel?  koskaan ole yritetty kumota.",13,{'fi': 0.9999987997998927},"{'finnish': 4, 'english': 1, 'french': 1}",candide
"En tahdo l?hemmin kuvailla, kuinka kovaa on nuorelle prinsessalle  t?ten tulla viedyksi ?itineen orjattareksi Marokkoon; ymm?rr?tte  kyll? itsest?nnekin, mit? kaikkea me saimme k?rsi? t?ll?  merirosvolaivalla.",28,{'fi': 0.9999959083727239},"{'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 3, 'english': 2, 'spanish': 1, 'norwegian': 1}",candide
"?itini oli viel? hyvin kaunis, seuranaisemme,  yksinkertaiset kamarineitsyeemmekin, omistivat enemm?n suloja kuin  mit? koko Afrika voi tarjota; mit? minuun taas tulee, niin olin  hurmaava, ruumiillistunut kauneus ja sulous itse ja lis?ksi viel?  impi, jota tosin en saanut olla kauan aikaa, sill? t?m?n kukan, joka  oli varattu kauniille Massa-Carraran prinssille, riisti minulta  kaapparilaivan kapteeni, inhoittava neekeri, joka luuli viel? sill?  tekev?ns? minulle suuren kunnian.",70,{'fi': 0.999996036550886},"{'italian': 1, 'spanish': 1, 'finnish': 16, 'french': 1, 'swedish': 1, 'dutch': 2, 'danish': 1, 'turkish': 1, 'norwegian': 2}",candide
"Tosiaan oli v?ltt?m?t?nt?, ett?  rouva Palestrinan prinsessa ja min? olimme niin voimakkaita kuin mit?  me olimme, kest??ksemme sen kaiken, mink? me saimme kest?? ennenkuin  saavuimme Marokkoon.",29,{'fi': 0.9999975664002019},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 11, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"Mutta sivuuttakaamme n?m? seikat, ne ovat niin  ylimalkaisen typeri?, ettei niist? maksa vaivaa puhua.",15,{'fi': 0.9999972415219576},"{'italian': 1, 'turkish': 1, 'hungarian': 1, 'french': 1, 'finnish': 5}",candide
"Koko Marokko ui veress?, kun saavuimme sinne.",7,{'fi': 0.9999977619905742},"{'norwegian': 1, 'finnish': 1}",candide
"Keisari Muley-Ismaelin  viisikymment? poikaa kamppaili kesken??n vallasta; jokaisella oli  oma puolueensa ja niin oli yht'aikaa k?ynniss? viisikymment? eri  kansalaissotaa: mustat mustia vastaan, mustat tummanruskeita vastaan,  tummanruskeat tummanruskeita vastaan, mulatit mulatteja vastaan;  kaikkialla kautta koko valtakunnan oli vain yht?mittaista teurastusta.",44,{'fi': 0.999997661820069},"{'italian': 1, 'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Tuskin olimme ehtineet nousta laivasta, kun jo joukko mustia, jotka  kuuluivat merirosvokapteenimme edustaman puolueen vihollisiin,  hy?kk?si h?nen kimppuunsa ry?st??kseen h?nen saaliinsa.",23,{'fi': 0.999996707375485},"{'danish': 1, 'finnish': 4, 'norwegian': 1}",candide
"Me naiset  olimme timanttien ja kullan j?lkeen h?nen kallisarvoisin lastinsa:  sain t?ll?in olla todistajana taistelussa, jommoista ei ikin? viel?  ole n?hty Europan taivaan alla.",27,{'fi': 0.9999977130084111},"{'italian': 1, 'norwegian': 1, 'finnish': 6, 'dutch': 1, 'swedish': 1}",candide
Pohjoismaisten kansojen veri ei  ole taipeeksi kuumaa; heid?n himonsa naisiin ei koskaan kiihdy  sellaiseksi raivoksi kuin mik? on ominaista Afrikan pojille.,23,{'fi': 0.9999970684497819},"{'finnish': 6, 'english': 1, 'french': 1}",candide
"Teill?  europalaisilla tuntuu olevan pelkk?? maitoa suonissanne, jota vastoin  Atlasvuoren ja sen l?hiseutujen asukkaiden suonissa virtaa tulta ja  vihtrilli?.",22,{'fi': 0.9999967346747277},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Se taistelu, joka meid?n omistamisestamme taisteltiin,  oli yht? raivoisa kuin konsanaan aarniometsien leijonien, tiikerien  ja k??rmeiden v?lill?.",19,{'fi': 0.9999979734757258},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"Er?s mauri tarttui ?iti?ni oikeasta  k?sivarresta, kapteenini luutnantti piti h?nt? kiinni vasemmasta  k?sivarresta; er?s maurilainen sotamies k?vi k?siksi toiseen jalkaan  ja er?s meriry?v?reist? yht? tukevasti toiseen.",29,{'fi': 0.9999970737297216},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Melkein kaikki meid?n  naisemme joutuivat t?ten siin? silm?nr?p?yksess? nelj?n sotamiehen  raastettaviksi.,13,{'fi': 0.9999965836393822},{'finnish': 2},candide
"Kapteenini piti minua piilossa takanaan, h?n heilutti  turkkilaista k?yr?miekkaa k?dess??n ja tappoi jokaisen, joka uskalsi  vastustaa h?nen raivoaan.",20,{'fi': 0.9999987763954872},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"Vihdoin makasivat kaikki italiattaremme,  ?itinikin, maassa palasiksi revittyin?, silvottuina ja muodottomiksi  runneltuina.",14,{'fi': 0.9999975271788952},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"Sen olivat saaneet aikaan nuo hirvi?t, jotka heist?  kamppailivat.",10,{'fi': 0.9999973653193532},{'finnish': 4},candide
"Mutta my?skin kaikki muut olivat siin? temmellyksess?  saaneet surmansa, kaikki vangit ja seuralaiseni, sek? my?s ne,  jotka olivat heid?t vanginneet, sotilaat, merimiehet, mustat,  tummanruskeat, valkeaihoiset ja mulatit, viel?p? kapteeninikin, ja  min? itse viruin puolikuolleena er??n ruumisr?ykki?n p??ll?.",41,{'fi': 0.9999962801245366},"{'italian': 1, 'dutch': 1, 'french': 1, 'finnish': 9, 'hungarian': 1, 'turkish': 1, 'norwegian': 1}",candide
"Samanlaisia n?ytelmi? n?yteltiin, kuten sanottu, kaikkialla kolmen  sadan penikulman laajuisella alalla kenenk??n silti laiminly?m?tt?  noita viitt? Muhametin s??t?m?? rukousta.",21,{'fi': 0.9999983879384289},{'finnish': 1},candide
"Suurella vaivalla p??sin vihdoin pois tuosta verisest? ruumisl?j?st?,  johon olin hautautunut, ja laahauduin vaivaloisesti er??n suuren  oranssipuun siimekseen; siihen uuvuin kauhun, v?symyksen, ep?toivon,  pelon ja n?l?n raukaisemalla.",30,{'fi': 0.9999970981854475},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"V?h?n ajan kuluttua lamautuivat  rasittuneet aistini kokonaan ja min? vaivuin horroksiin, joka oli  enemm?n py?rtymist? kuin luonnollista lepoa.",20,{'fi': 0.9999960096766815},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"Olin viel? t?ss?  heikkouden ja tajuttomuuden tilassa el?m?n ja kuoleman v?lill?, kun  tunsin, ett? joku syleili minua.",19,{'fi': 0.9999981871400447},"{'norwegian': 2, 'finnish': 5, 'dutch': 1}",candide
"Avasin silm?ni ja n?in silloin  valkoisen, miellytt?v?n n?k?isen miehen, joka huokaili haikeasti  italian kielell?.",16,{'fi': 0.9999977586089478},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
KAHDESTOISTA LUKU.,2,"{'hu': 0.8571380521337303, 'de': 0.14285865271813325}",{},candide
Jatkoa muorin onnettomuuksiin.,3,{'fi': 0.9999964770584272},{},candide
"Olin suuresti h?mm?stynyt ja ihastunut kuullessani ?idinkielt?ni  enk? my?sk??n ollut v?hemm?n ihmeiss?ni er?iden sanojen sis?ll?st?,  jotka olin kuullut t?m?n miehen huulilta, ja min? vastasin h?nelle,  ett? maailmassa oli kyll? paljon suurempiakin onnettomuuksia kuin se,  mink? vuoksi h?n valitteli.",42,{'fi': 0.9999975933562062},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 13, 'spanish': 1, 'norwegian': 1}",candide
"Kerroin h?nelle muutamin sanoin kaikki  ne kovat kohtalot, jotka olivat vy?ryneet minun ylitseni, ja sitten  vaivuin j?lleen tiedottomuuden tilaan.",21,{'fi': 0.9999965902499313},"{'italian': 1, 'dutch': 1, 'french': 1, 'finnish': 6, 'hungarian': 1, 'turkish': 1, 'norwegian': 1}",candide
"H?n kantoi minut er??seen l?heiseen taloon, toimitti minut  vuoteeseen, ja hankki minulle ruokaa.",14,{'fi': 0.9999974422737337},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"H?n palveli, lohdutti ja  imarteli minua kaikin tavoin ja sanoi, ettei h?n viel? koskaan ollut  n?hnyt mit??n niin kaunista kuin min? ja ettei h?n viel? milloinkaan  ollut niin suuresti surrut ja ik?v?inyt sit?, mit? ei kukaan en??  voinut antaa h?nelle takaisin.",45,{'fi': 0.9999982747540388},"{'norwegian': 1, 'finnish': 11, 'dutch': 1}",candide
"-- Olen syntynyt Napolissa, kertoi h?n, ja t?ss? kaupungissa  kuohitaan noin kaksi tai kolme tuhatta lasta joka vuosi.",19,{'fi': 0.9999967827460368},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
"Osa kuolee  heist? kyll?, mutta toiset saavat ??nen, joka on kauniimpi kuin  naisten ??ni; ja joita oikein onnestaa, p??sev?t hallitsemaan  kokonaisia valtakuntia.",25,{'fi': 0.9999965666002408},"{'norwegian': 1, 'finnish': 7, 'english': 1, 'dutch': 1, 'french': 1}",candide
[Italialainen laulaja Farinelli (s.,4,{'fi': 0.9999948272351139},"{'hungarian': 1, 'english': 1, 'french': 1}",candide
Napolissa  1709) hallitsi Ferdinand VI:n suosikkina Espanjaa.,8,{'fi': 0.9999974364124532},{'french': 1},candide
Ferdinand VI kuoli  puoli vuotta Candiden ilmestymisen j?lkeen.,9,{'fi': 0.9999963852193466},{},candide
] Minuun n?hden onnistui  tuo leikkaus odottamattoman hyvin ja minusta tuli rouva Palestrinan  prinsessan kapellilaulaja.,17,{'fi': 0.9999965726730258},"{'italian': 1, 'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
-- Minun ?itini!,3,{'fi': 0.9999951911503229},{},candide
-- ?itinne!,2,"{'no': 0.857139471627652, 'fr': 0.14285844547190069}",{},candide
huudahti h?n itkien.,3,{'fi': 0.9999963773362786},{'finnish': 1},candide
Mit? kuulenkaan!,2,{'fi': 0.9999972784179126},{},candide
"Olisitteko te  se nuori prinsessa, jonka kasvattajana min? olin aina kuudenteen  ik?vuoteen asti ja josta jo silloin selv?sti saattoi n?hd?, ett?  h?nest? kerran tulisi noin kaunis kuin te nyt olette.",33,{'fi': 0.9999972041661975},"{'italian': 1, 'norwegian': 1, 'finnish': 13, 'french': 2, 'portuguese': 2, 'dutch': 2, 'danish': 1, 'spanish': 2}",candide
"-- Se olen juuri min?, ja ?itini on my?s t??ll? nelj?nsadan askeleen  p??ss? t??lt?, er??n ruumisl?j?n alla, nelj??n osaan silvottuna.",21,{'fi': 0.9999978785809736},"{'italian': 1, 'norwegian': 1, 'french': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'swedish': 1}",candide
"Kerroin h?nelle kaikki mit? minulle oli tapahtunut; h?n kertoi  minulle my?skin omat seikkailunsa ja niin sain tiet??, ett? er?s  kristitty suurvalta oli l?hett?nyt h?net Marokon kuninkaan luo  tekem??n h?nen kanssaan sopimusta, jonka mukaan afrikalainen  hallitsija saisi ruutia, kanuunia ja laivoja, jotta h?nen olisi  helpompi h?irit? muiden kristittyjen kaupank?ynti?.",53,{'fi': 0.9999978926303981},"{'norwegian': 1, 'finnish': 13, 'dutch': 1}",candide
"-- Minun teht?v?ni on nyt suoritettu, sanoi tuo kunnon eunukki.",10,{'fi': 0.9999955386390298},"{'italian': 1, 'finnish': 3, 'english': 1, 'french': 1}",candide
Astun  Centossa laivaan ja vien teid?t mukanani Italiaan.,9,{'fi': 0.9999980554566535},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Kiitin h?nt? liikutuksen kyyneleet silmiss?ni.,5,{'fi': 0.9999973060712352},{'finnish': 1},candide
"Mutta sensijaan ett?  h?n olisi vienyt minut Italiaan, vei h?n minut Algieriin sek? m?i  minut t?m?n maakunnan ""dei'lle"".",20,{'fi': 0.9999966196878594},"{'italian': 1, 'norwegian': 1, 'finnish': 6}",candide
"Tuskin oli t?m? kauppa tehty, kun  rutto, joka siihen aikaan raivosi kaikkialla Afrikassa, Aasiassa ja  Europassa, ilmestyi my?skin Algieriin aivan pelottavalla voimalla.",24,{'fi': 0.9999975065563976},"{'norwegian': 2, 'finnish': 6, 'dutch': 1}",candide
"Olette kyll? n?hneet maanj?ristyksi?, mutta, neitiseni, onko teill?  koskaan ollut ruttoa?",12,{'fi': 0.9999959138312259},{'finnish': 3},candide
"-- Ei koskaan, vastasi paroonitar.",5,{'fi': 0.9999958323923441},{},candide
"-- Jos teill? joskus olisi ollut se, jatkoi eukko, niin my?nt?isitte,  ett? se on viel? paljon pahempaa kuin maanj?ristys.",20,{'fi': 0.99999653278522},"{'italian': 1, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 8, 'english': 1}",candide
Se on hyvin tavallinen Afrikassa ja min?kin sain sen.,9,{'fi': 0.9999995514172169},"{'norwegian': 1, 'finnish': 3, 'english': 1, 'dutch': 1, 'french': 1}",candide
"Kuvitelkaahan,  millainen tilanne t?m? oli paavin tytt?relle, joka oli vain  viidentoista vuoden vanha ja kuitenkin n?iden kolmen kuukauden ajalla  oli saanut kest?? k?yhyytt? ja orjuutta, joka oli raiskattu melkein  joka p?iv?, joka oli n?hnyt ?itins? silvottavan silm?ins? edess?  nelj??n osaan, joka oli saanut k?rsi? n?lk?? ja sodan kauhuja ja nyt  oli kuolemaisillaan ruttoon Algierissa.",60,{'fi': 0.9999957222792859},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
"Min? en kuollut kumminkaan,  mutta eunukkini, ""dei"" ja melkein koko Algierin seralji joutuivat  surman omiksi.",17,{'fi': 0.9999974995113471},"{'italian': 1, 'spanish': 1, 'finnish': 3, 'french': 1, 'swedish': 1, 'dutch': 2, 'danish': 1, 'turkish': 1, 'norwegian': 3}",candide
"Kun t?m?n hirvitt?v?n ruton ensim?iset ja pahimmat hy?kk?ykset olivat  ohitse, myytiin kaikki ""dei""'n eloon j??neet orjattaret.",17,{'fi': 0.999996865855574},"{'italian': 1, 'norwegian': 2, 'finnish': 3, 'dutch': 1, 'french': 1}",candide
"Minut  osti er?s kauppias, joka vei minut Tunikseen; t??ll? h?n m?i minut  er??lle toiselle kauppiaalle, joka vuorostaan m?i minut Tripolikseen,  Tripoliksesta minut myytiin Aleksandriaan, Aleksandriasta Smyrnaan,  Smyrnasta Konstantinopoliin.",32,{'fi': 0.9999969067730703},{'finnish': 3},candide
"Vihdoin jouduin er??n janitsaari-""agan""  haltuun, joka v?h?n sen j?lkeen komennettiin puolustamaan Asovaa,  jota ven?l?iset paraillaan piirittiv?t.",18,{'fi': 0.9999984236467521},{'finnish': 3},candide
"""Aga"", joka oli hyvin naisiin menev? mies, vei koko haareminsa  mukanaan ja sijoitti meid?t Palus-Meotiksen rannalla olevaan pieneen  linnoitukseen, jonka suojelijoiksi h?n j?tti kaksi mustaa eunukkia  ja kaksikymment? sotilasta.",32,{'fi': 0.999994840063918},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Ryssi? tapettiin summattomat m??r?t ja  he antoivat takaisin samalla mitalla.,11,{'fi': 0.9999967446620446},"{'dutch': 1, 'spanish': 1, 'finnish': 2, 'english': 1, 'norwegian': 1}",candide
Koko Asova oli pelkk?? verta  ja tulta.,8,{'fi': 0.9999970943950154},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
Ei mit??n ik?kautta eik? sukupuolta s??stetty.,6,{'fi': 0.9999994978523744},{},candide
Lopulta oli  valloittamatta en?? vain meid?n pieni linnoituksemme ja viholliset  p??ttiv?t kukistaa meid?t n?l?ll?.,16,{'fi': 0.9999965852721546},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Nuo kaksikymment? janitsaaria  olivat vannoneet olla antautumatta ja kun n?l?nh?t? k?vi aivan  siet?m?tt?m?ksi, katsoivat he olevansa pahoitetut sy?m??n nuo meid?n  kaksi eunukkiamme, jotta heid?n ei tarvitsisi rikkoa valaansa.",31,{'fi': 0.999996020856505},"{'dutch': 1, 'spanish': 1, 'finnish': 9, 'english': 1, 'norwegian': 2}",candide
Muutamien p?ivien kuluttua he p??ttiv?t sy?d? my?skin naiset.,8,{'fi': 0.9999983132515482},"{'spanish': 1, 'english': 1, 'finnish': 1}",candide
"Onneksi oli meill? hyvin hurskas ja hell?tunteinen ""imam""  [muhamettilainen pappi], joka piti janitsaareille kauniin saarnan,  jossa h?n kehoitti heit?, etteiv?t he ainakaan aivan kokonaan  tappaisi meit?.",29,{'fi': 0.9999981327012069},"{'dutch': 1, 'spanish': 1, 'finnish': 9, 'english': 1, 'norwegian': 1}",candide
"-- Leikatkaa, sanoi h?n, ainoastaan toinen pyllynpuolisko pois  jokaiselta n?ist? naisista, saatte sill? jo aika hyv?n aterian.",18,{'fi': 0.9999978691937915},"{'danish': 1, 'finnish': 3}",candide
"Jos asianhaarat vaativat, niin voitte milloin tahansa my?hemmin  saada saman verran lis?ksi.",13,{'fi': 0.9999974319975009},{'finnish': 1},candide
Taivas on kyll? palkitseva teille t?m?n  armeliaan tekonne ja auttava teit? h?d?ss?.,13,{'fi': 0.9999966944923611},"{'norwegian': 1, 'finnish': 5, 'english': 1, 'dutch': 1, 'french': 1}",candide
